open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1717282800000,47.260000,47.396000,47.104000,47.155000,34129.8,1717283699999,1612247.3751000,6117,15691.1,741397.7223000,0
1717283700000,47.155000,47.196000,47.016000,47.081000,28957.0,1717284599999,1363660.3579000,4778,12194.8,574225.7923000,0
1717284600000,47.080000,47.122000,46.986000,46.998000,26876.5,1717285499999,1264219.1375000,4776,11229.1,528193.9254000,0
1717285500000,46.997000,47.192000,46.988000,47.160000,26381.1,1717286399999,1242107.5935000,4469,13059.5,614866.5754000,0
1717286400000,47.160000,47.366000,47.110000,47.317000,56490.9,1717287299999,2668823.9180000,7470,28855.2,1363097.5038000,0
1717287300000,47.316000,47.500000,47.125000,47.126000,58825.6,1717288199999,2785772.9459000,8149,26164.2,1239638.0849000,0
1717288200000,47.126000,47.426000,46.998000,47.336000,79621.0,1717289099999,3758605.6798000,9851,39657.8,1872068.9426000,0
1717289100000,47.336000,47.485000,47.261000,47.369000,43718.1,1717289999999,2071655.9841000,6781,20496.6,971081.4104000,0
1717290000000,47.369000,47.439000,47.297000,47.417000,42249.1,1717290899999,2000781.4445000,6370,20790.8,984555.6540000,0
1717290900000,47.416000,48.075000,47.352000,47.991000,146055.9,1717291799999,6972613.9238000,18805,83992.5,4010117.9311000,0
1717291800000,47.998000,48.502000,47.821000,48.174000,200604.9,1717292699999,9659882.7767000,24397,102705.7,4946976.0663000,0
1717292700000,48.173000,48.923000,48.130000,48.817000,237438.2,1717293599999,11532575.8401000,31609,120398.1,5846875.3837000,0
1717293600000,48.817000,49.184000,48.419000,49.082000,185069.1,1717294499999,9023453.8456000,24033,96068.8,4686128.6658000,0
1717294500000,49.084000,49.971000,48.851000,49.877000,295507.5,1717295399999,14621787.8684000,43258,154798.2,7663351.3651000,0
1717295400000,49.876000,49.999000,49.125000,49.222000,263957.2,1717296299999,13096849.0307000,36003,114601.0,5687092.9539000,0
1717296300000,49.226000,49.268000,48.671000,49.062000,246851.5,1717297199999,12093336.2798000,32220,113972.9,5583446.2322000,0
1717297200000,49.061000,49.400000,48.684000,48.733000,192766.2,1717298099999,9451551.4992000,25359,82922.2,4067451.2837000,0
1717298100000,48.726000,49.228000,48.392000,49.180000,161247.9,1717298999999,7875456.4271000,25702,79188.2,3867896.9416000,0
1717299000000,49.180000,49.486000,49.068000,49.340000,91962.2,1717299899999,4535774.3576000,15114,44256.3,2182841.1319000,0
1717299900000,49.340000,49.486000,49.020000,49.031000,81010.9,1717300799999,3987361.1903000,12650,36849.8,1814434.0959000,0
1717300800000,49.033000,49.144000,48.450000,48.657000,125961.6,1717301699999,6140409.8418000,18713,58453.4,2849309.2462000,0
1717301700000,48.656000,48.898000,48.519000,48.639000,71895.5,1717302599999,3499051.8925000,12393,39350.9,1915282.4823000,0
1717302600000,48.636000,48.823000,48.481000,48.482000,72055.0,1717303499999,3506949.3934000,10614,31017.4,1509568.3854000,0
1717303500000,48.481000,48.735000,48.430000,48.629000,53557.3,1717304399999,2600967.1215000,8972,29714.7,1443397.5645000,0
1717304400000,48.629000,48.840000,47.685000,48.065000,284669.2,1717305299999,13715970.9425000,30449,112161.8,5404250.3929000,0
1717305300000,48.065000,48.093000,47.630000,47.839000,170872.5,1717306199999,8173788.8948000,18389,90795.0,4343070.3499000,0
1717306200000,47.839000,47.929000,47.636000,47.660000,74120.8,1717307099999,3541319.9940000,11088,33137.5,1583875.8043000,0
1717307100000,47.661000,47.880000,47.401000,47.626000,154547.7,1717307999999,7367021.8203000,17622,78578.4,3746410.8177000,0
1717308000000,47.625000,47.806000,47.314000,47.767000,146401.2,1717308899999,6962703.6176000,18058,76999.9,3664620.2074000,0
1717308900000,47.765000,47.997000,47.624000,47.965000,93489.2,1717309799999,4467844.0232000,11842,50857.1,2430775.4086000,0
1717309800000,47.965000,48.152000,47.659000,47.681000,101361.9,1717310699999,4862439.6575000,12732,49307.4,2366860.1364000,0
1717310700000,47.681000,47.976000,47.639000,47.953000,72346.9,1717311599999,3459144.7426000,9757,38654.4,1848351.1670000,0
1717311600000,47.953000,48.198000,47.891000,48.153000,72870.0,1717312499999,3503783.4624000,10290,41155.9,1978825.1081000,0
1717312500000,48.153000,48.153000,47.711000,47.937000,102344.9,1717313399999,4903739.2176000,12086,54451.5,2607406.8694000,0
1717313400000,47.936000,48.013000,47.480000,47.890000,132763.9,1717314299999,6327833.3562000,15323,51000.5,2432238.1651000,0
1717314300000,47.893000,47.992000,47.493000,47.552000,61061.1,1717315199999,2917368.8263000,8892,20547.3,982082.5979000,0
1717315200000,47.552000,47.642000,47.098000,47.525000,165101.9,1717316099999,7817562.5813000,20026,64584.8,3060514.8417000,0
1717316100000,47.524000,47.870000,47.512000,47.763000,85604.7,1717316999999,4083902.2430000,11959,46326.1,2209829.5367000,0
1717317000000,47.759000,47.917000,47.578000,47.737000,76504.1,1717317899999,3652517.4976000,10273,41818.8,1996996.9457000,0
1717317900000,47.737000,47.894000,47.582000,47.592000,48501.8,1717318799999,2313432.2108000,6625,26295.0,1254501.1732000,0
1717318800000,47.591000,47.612000,47.157000,47.265000,87731.1,1717319699999,4156546.9736000,12286,34078.6,1614962.4438000,0
1717319700000,47.263000,47.288000,46.380000,46.504000,341808.6,1717320599999,15988936.3140000,36438,142203.5,6649527.2730000,0
1717320600000,46.504000,46.571000,46.054000,46.254000,225872.0,1717321499999,10459773.9983000,30353,102157.1,4731908.7792000,0
1717321500000,46.258000,46.449000,46.059000,46.331000,110128.4,1717322399999,5091116.5992000,13742,65029.5,3007017.0698000,0
1717322400000,46.332000,46.368000,45.922000,45.995000,127032.9,1717323299999,5861894.6046000,14906,52484.0,2424210.4746000,0
1717323300000,45.996000,46.134000,45.402000,45.573000,251159.0,1717324199999,11486986.7630000,31015,107936.8,4939214.5040000,0
1717324200000,45.581000,45.751000,45.310000,45.744000,167078.5,1717325099999,7608513.4282000,20788,91850.4,4184918.8159000,0
1717325100000,45.742000,45.874000,45.572000,45.613000,85816.8,1717325999999,3921528.2809000,11409,44331.4,2026521.7959000,0
